CooperatorCode,SurveyID,SurveyStatusID,RegionID,HexagonName,State,BirdPtID,PointID,NP,NWR,NWR_Comp,SMI_Unit,Rest_Unit,ContSite,Date,Time,SHARPTide,LowMarshCC,HighMarshCC,SaltMarshTBorderCC,BrackishTBorderCC,InvasivesCC,PannesChannelsCC,UplandCC,Wrack,OpenWater,DeadSnags,DomSp1,Sp1Percent,DomSp2,Sp2Percent,DomSp3,Sp3Percent,DomSp4,Sp4Percent,DomSp5,Sp5Percent,DomSp6,Sp6Percent,DomSp7,Sp7Percent,DomSp8,Sp8Percent,DomSp9,Sp9Percent,DomSp10,Sp10Percent,ObserverInitials,Comments,IsSMI,IsSMI_pilot,IsUSFWS_h,IsSHARP,IsOther_h,IsRest,IsControl,IsKIRA,IsNPS,IsDemo,IsExclosure,IsNBI,IsCNC,IsRapidDemo,IsDNRECSurvey
SHARP,15565,0,2,37708,ME,37708_HRC057,7940,NA,NA,NA,NA,NA,NA,7/21/2021,8:20:00,High,0.5,5,0,1,3,1,1,0,2,0,Spartina alterniflora-tall,55,Spartina alterniflora-short,5,Distichlis spicata,5,Phragmites australis,15,NA,,NA,,NA,,NA,,NA,,NA,,ANL,,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
SHARP,15566,0,6,71091,DE,71091_p53,2384,NA,PMH,CDC,NA,Unit II,NA,7/22/2021,12:47:00,Low/Falling,0,0,0,0,0,0,0,0,6,0,Open Water,100,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,STG,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
SHARP,15567,0,3,216919,MA,216919_p6,731,NA,NA,NA,NA,NA,NA,7/13/2021,9:40:00,High,2,3,2,0.5,2,0,4,1,4,1,Spartina alterniflora-tall,5,Spartina alterniflora-short,15,Distichlis spicata,5,Phragmites australis,10,Baccharis halimifolia,5,Iva frutescens,5,NA,,NA,,NA,,NA,,KXS,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15568,0,6,71091,DE,71091_p56,8298,NA,PMH,CDC,NA,Unit II,NA,7/22/2021,11:50:00,High/Falling,0,0,0,0,0,0,0,0,6,0,Open Water,100,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,STG,Small S. alt island just NE of plot,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
SHARP,15569,0,3,52635,CT,52635_HSH284,664,NA,NA,NA,NA,NA,NA,7/23/2021,6:29:00,Low/Rising,0,4,0,3,4,1,0,0,0,0,Spartina patens,40,Phragmites australis,35,Typha angustifolia,15,Scirpus robustus,5,NA,,NA,,NA,,NA,,NA,,NA,,SXL,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15570,0,6,71091,DE,71091_p58,2387,NA,PMH,CDC,NA,Unit II,NA,7/22/2021,9:30:00,High,1,0,0,0,0,0,0,0,6,0,Spartina alterniflora,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,STG,"A little scattered Amaranthus, Burnweed, and Eleocharis",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
SHARP,15571,0,3,52635,CT,52635_HSH280a,6990,NA,NA,NA,NA,NA,NA,7/23/2021,7:46:00,High/Rising,0,2,1,4,4,1,0,0,0,0,Phragmites australis,45,Typha angustifolia,30,Scirpus robustus,15,Spartina patens,10,NA,,NA,,NA,,NA,,NA,,NA,,SXL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15572,0,3,216919,MA,216919_p5,805,NA,NA,NA,NA,NA,WNE-2,7/15/2021,8:50:00,Low/Rising,3,5,1,0,1,3,0.5,0,0,5,Spartina alterniflora-tall,10,Spartina alterniflora-short,65,Distichlis spicata,5,Spartina patens,5,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,KXS,,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N
SHARP,15573,0,3,53027,CT,53027_HSH313a,6397,NA,NA,NA,NA,NA,NA,7/23/2021,9:10:00,High/Rising,1,5,1,0,1,2,3,1,0,0,Spartina patens,30,Spartina alterniflora-short,25,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,SXL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15574,0,3,53027,CT,53027_HSH314a,6398,NA,NA,NA,NA,NA,NA,7/23/2021,9:50:00,High/Rising,1,4,1,0,2,0,4,0.5,0,0,Spartina alterniflora-short,35,Phragmites australis,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,SXL,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15575,0,3,48323,MA,48323_p5,698,NA,NA,NA,NA,NA,NA,7/13/2021,10:35:00,High,3,1,1,0,0,0,3,0.5,4,0,Spartina alterniflora-tall,15,Ammophila breviligulata,10,Spartina patens,5,Distichlis spicata,5,Suaeda maritima,5,Salicornia depressa,5,NA,,NA,,NA,,NA,,KXS,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15576,0,6,240081,DE,240081_p22,6082,NA,PMH,CDC,NA,Unit II,NA,7/22/2021,10:39:00,High/Falling,3,2,2,0,0,0,0,0,4,0,Open Water,45,Spartina alterniflora-tall,35,Scirpus americanus,5,Symphyotrichum subulatum,5,Baccharis halimifolia,5,NA,,NA,,NA,,NA,,NA,,STG,"Multiple species found at site: Eleocharis, Ivafrutescens, Phragmites, Cyperus spp., Amarnthus cannabinus, Atriplex patula, Setaria magna, Spartina patens, Polyganum punctatum, Erechtites hieraciifolius, Kosteletzkya virginica, Hibisus moscheutos",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
SHARP,15577,0,2,210234,MA,210234_HSH044,430,NA,PKR,NA,Area A Central,NA,NA,7/23/2021,5:30:00,Low/Falling,1,6,0,0,0,0.5,0,0,0,0,Spartina alterniflora-tall,10,Spartina alterniflora-short,35,Spartina patens,40,Juncus gerardii,10,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15578,0,2,210627,MA,210627_p26,1989,NA,PKR,NA,Area B,NA,Parker River NWR,7/23/2021,7:35:00,Low/Rising,0,6,1,0,0,0.5,0,0,0,0,Spartina alterniflora-short,40,Spartina patens,40,Iva frutescens,5,Salicornia bigelovii,5,Distichlis spicata,5,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
SHARP,15579,0,2,210627,MA,210627_p27,2031,NA,PKR,NA,Area B,NA,Parker River NWR,7/23/2021,8:15:00,Low/Rising,2,5,0,0,0,1,0,0.5,0,0,Spartina alterniflora-tall,20,Spartina alterniflora-short,40,Spartina patens,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
SHARP,15580,0,2,210627,MA,210627_HSH068,1986,NA,PKR,NA,Area B,NA,Parker River NWR,7/23/2021,8:41:00,Low/Rising,0,6,0,0,0,1,0,0.5,0,0,Spartina alterniflora-short,95,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
SHARP,15581,0,2,208662,NH,208662_p36,10561,NA,NA,NA,NA,NA,NA,7/24/2021,5:22:00,Low,1,5,1,0,2,1,1,1,2,3,Distichlis spicata,15,Spartina patens,15,Spartina alterniflora-short,20,Spartina alterniflora-tall,5,Suaeda maritima,5,Phragmites australis,10,Angiosperm,5,NA,,NA,,NA,,NED,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
SHARP,15582,0,2,208662,NH,208662_p37,10562,NA,NA,NA,NA,NA,NA,7/24/2021,5:51:00,Low,1,4,1,0,0,3,4,0,0,14,Spartina patens,10,Distichlis spicata,20,Spartina alterniflora-short,5,Spartina alterniflora-tall,5,Juncus gerardii,5,Solidago sempervirens,5,Angiosperm,30,Elymus virginicus,5,Smilax rotundifolia,10,NA,,NED,upland = forest,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
SHARP,15583,0,2,208662,NH,208662_p33,10560,NA,NA,NA,NA,NA,NA,7/24/2021,6:34:00,Low,2,3,1,0,0,6,1,0,0,1,Spartina alterniflora-short,10,Spartina alterniflora-tall,10,Spartina patens,5,Quercus sp.,5,Iva frutescens,5,Solidago sempervirens,5,NA,,NA,,NA,,NA,,NED,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
SHARP,15584,0,2,208662,NH,208662_p32,10559,NA,NA,NA,NA,NA,NA,7/24/2021,7:06:00,Low/Rising,1,6,2,0,0,1,1,0,1,0,Juncus gerardii,10,Limonium nashii,5,Solidago sempervirens,5,Spartina patens,20,Distichlis spicata,20,Unknown grass,5,Spartina alterniflora-short,20,Spartina alterniflora-tall,5,NA,,NA,,NED,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
SHARP,15585,0,2,209055,NH,209055_p4,439,NA,NA,NA,NA,NA,NA,7/24/2021,7:43:00,Low/Rising,1,5,1,0,0,2,3,1,0,0,Spartina patens,50,Spartina alterniflora-short,10,Spartina alterniflora-tall,5,Mowed Grass,10,Salicornia sp.,5,Solidago sempervirens,5,Unknown shrub,5,NA,,NA,,NA,,NED,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15586,0,1,201593,ME,201593_p4,198,NA,NA,NA,NA,NA,NA,7/8/2021,5:30:00,Low,1,4,2,,,3,4,,,,Spartina alterniflora-tall,20,Spartina patens,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15587,0,1,201593,ME,201593_p3,184,NA,NA,NA,NA,NA,NA,7/16/2021,5:11:00,High/Falling,3,3,,,,,4,,4,,Spartina alterniflora-short,30,Phragmites australis,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15588,0,2,209055,NH,209055_p6,427,NA,NA,NA,NA,NA,NA,7/24/2021,8:12:00,Low/Rising,0,3,0,0,3,1,5,1,0,2,Phragmites australis,15,Spartina patens,10,Distichlis spicata,5,Angiosperm,10,Mowed Grass,50,Polygonum cuspidatum,5,NA,,NA,,NA,,NA,,NED,upland = road and houses/construction,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15589,0,1,201986,ME,201986_p2,70,NA,NA,NA,NA,NA,NA,7/16/2021,6:22:00,High/Falling,2,4,2,,,,4,,4,,Spartina alterniflora-short,25,Phragmites australis,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15590,0,2,209055,NH,209055_p5,520,NA,NA,NA,NA,NA,NA,7/24/2021,8:56:00,High/Rising,1,6,1,0,1,1,0,0,0,2,Suaeda maritima,5,Spartina patens,50,Distichlis spicata,20,Spartina alterniflora-short,15,Spartina alterniflora-tall,5,Juncus gerardii,5,NA,,NA,,NA,,NA,,NED,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15591,0,2,210234,MA,210234_HSH050,370,NA,PKR,NA,Area A Central,NA,NA,7/24/2021,5:55:00,Low/Falling,1,6,0.5,0,0,2,0,0,0,0,Spartina alterniflora-tall,15,Spartina patens,40,Spartina alterniflora-short,20,Distichlis spicata,15,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15592,0,2,209055,NH,209055_p1,469,NA,NA,NA,NA,NA,NA,7/24/2021,9:30:00,High/Rising,1,5,0,0,0,3,0,0,0,0,Spartina alterniflora-short,60,Spartina alterniflora-tall,10,Suaeda maritima,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NED,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15593,0,1,201986,ME,201986_p5,88,NA,NA,NA,NA,NA,NA,7/16/2021,7:16:00,High/Falling,3,5,2,,,,3,,2,,Phragmites australis,15,Spartina alterniflora-tall,30,Spartina alterniflora-short,25,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15594,0,2,210627,MA,210627_p33,1985,NA,PKR,NA,Area B,NA,Parker River NWR,7/24/2021,8:04:00,Low/Rising,6,2,0,0,0,1,0,0,0,0,Spartina alterniflora-tall,65,Spartina alterniflora-short,15,Spartina patens,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
SHARP,15595,0,1,201986,ME,201986_p3,281,NA,NA,NA,NA,NA,NA,7/16/2021,6:03:00,High/Falling,2,5,1,,,,3,,4,,Spartina alterniflora-short,40,Phragmites australis,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15596,0,2,210627,MA,210627_HPR018,2053,NA,PKR,NA,Area B,NA,Parker River NWR,7/24/2021,8:55:00,Low/Rising,6,1,0,0,0,1,,,1,,Spartina alterniflora-tall,85,Spartina patens,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N
SHARP,15597,0,1,201986,ME,201986_p4,90,NA,NA,NA,NA,NA,NA,7/16/2021,6:45:00,High/Falling,2,5,2,,,,2,,3,,Spartina alterniflora-short,40,Spartina alterniflora-tall,10,Phragmites australis,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15598,0,1,201593,ME,201593_p2,130,NA,NA,NA,NA,NA,NA,7/16/2021,7:50:00,Low/Falling,2,5,3,,,,4,,3,,Spartina patens,30,Spartina alterniflora-tall,15,Spartina alterniflora-short,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15599,0,2,210627,MA,210627_HSH064,1956,NA,PKR,NA,Area B,NA,Parker River NWR,7/24/2021,9:30:00,Low/Rising,1,5,0,0,0,2,0,0,0,0,Spartina alterniflora-tall,25,Spartina alterniflora-short,40,Spartina patens,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
SHARP,15600,0,1,201200,ME,201200_p1,131,NA,NA,NA,NA,NA,NA,7/16/2021,8:54:00,Low/Falling,2,5,2,,,,4,,3,,Spartina alterniflora-tall,50,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15601,0,2,210627,MA,210627_p31,1988,NA,PKR,NA,Area B,NA,Parker River NWR,7/24/2021,10:15:00,Low/Rising,1,6,0,0,0,2,0,0,0,0,Spartina alterniflora-tall,20,Spartina alterniflora-short,25,Spartina patens,30,Distichlis spicata,15,NA,,NA,,NA,,NA,,NA,,NA,,BXF,,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
SHARP,15602,0,1,202772,ME,202772_HHO231,214,NA,NA,NA,NA,NA,NA,7/15/2021,10:29:00,Low/Rising,,6,,,,3,,,,,Spartina patens,50,Spartina alterniflora-tall,25,Juncus gerardii,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15603,0,1,202772,ME,202772_HHO237,273,NA,NA,NA,NA,NA,NA,7/15/2021,9:59:00,Low,,6,1,,,3,1,,,,Juncus gerardii,20,Glaux maritima,20,Spartina patens,30,Phragmites australis,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15604,0,1,202772,ME,202772_HHO232,272,NA,NA,NA,NA,NA,NA,7/15/2021,9:25:00,Low,,6,,,,1,,2,,,Spartina patens,60,Spartina alterniflora-short,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15605,0,1,34175,ME,34175_p5,230,NA,NA,NA,NA,NA,NA,7/15/2021,8:01:00,Low/Falling,,5,,,,3,,,,6,Spartina patens,55,Spartina alterniflora-tall,10,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15606,0,1,33782,ME,33782_HHO236,235,NA,NA,NA,NA,NA,NA,7/15/2021,7:25:00,Low/Falling,,5,1,,,3,,,,,Schoenoplectus tabernaemontani,40,Phragmites australis,10,Spartina alterniflora-short,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15607,0,1,34175,ME,34175_p6,276,NA,NA,NA,NA,NA,NA,7/15/2021,6:40:00,Low/Falling,1,5,1,,,2,2,,,,Juncus gerardii,30,Spartina alterniflora-tall,20,Schoenoplectus tabernaemontani,10,Glaux maritima,5,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15608,0,1,34175,ME,34175_p8,163,NA,NA,NA,NA,NA,NA,7/15/2021,6:10:00,Low/Falling,2,3,1,,,,4,,4,,Schoenoplectus tabernaemontani,10,Spartina alterniflora-short,10,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15609,0,1,33782,ME,33782_HHO223,91,NA,NA,NA,NA,NA,NA,7/15/2021,5:19:00,High/Falling,3,5,2,,,2,3,1,,,Schoenoplectus tabernaemontani,40,Spartina patens,20,Typha angustifolia,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15610,0,1,32213,ME,32213_p8,203,NA,NA,NA,NA,NA,NA,7/7/2021,9:52:00,High,,5,2,,,,3,,2,,Spartina patens,20,Spartina alterniflora-tall,10,Juncus gerardii,10,Limonium nashii,5,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N
SHARP,15611,0,3,218489,MA,218489_p22,10534,NA,NA,NA,NA,Mass Audubon Allens Pond’s Salt Marsh Resiliency,NA,7/14/2021,7:30:00,Low,4,3,3,0,0,1,3,1,3,4,Spartina alterniflora-tall,30,Spartina patens,20,Iva frutescens,10,Distichlis spicata,5,NA,,NA,,NA,,NA,,NA,,NA,,KXS,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
SHARP,15612,0,3,218489,MA,218489_HMA017,7373,NA,NA,NA,NA,NA,Mass Audubon Allens Pond’s Salt Marsh Resiliency,7/14/2021,10:20:00,High,2,5,1,0,1,2,0,0,0,0,Spartina alterniflora-tall,10,Spartina alterniflora-short,60,Salicornia depressa,5,Iva frutescens,5,NA,,NA,,NA,,NA,,NA,,NA,,KXS,,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
SHARP,15613,0,1,32213,ME,32213_p6,116,NA,NA,NA,NA,NA,NA,7/7/2021,8:47:00,High/Rising,2,3,3,,,,3,,3,,Juncus gerardii,20,Polygonum ramosissimum,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15614,0,3,218489,MA,218489_p23,10535,NA,NA,NA,NA,Mass Audubon Allens Pond’s Salt Marsh Resiliency,NA,7/14/2021,9:30:00,Low/Rising,1,5,0,0,0,2,0,0,3,0,Spartina alterniflora-tall,5,Spartina alterniflora-short,65,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,KXS,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
SHARP,15615,0,1,32213,ME,32213_p1,114,NA,NA,NA,NA,NA,NA,7/7/2021,9:15:00,High,,4,2,,,1,4,,,,Juncus gerardii,30,Limonium nashii,10,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15616,0,1,200417,ME,200417_p6,98,NA,NA,NA,NA,NA,NA,7/7/2021,7:23:00,High/Rising,,2,2,,,,5,,3,,Juncus gerardii,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15617,0,1,32213,ME,32213_p9,168,NA,NA,NA,NA,NA,NA,7/7/2021,8:09:00,High/Rising,,5,2,,,,4,,3,,Spartina alterniflora-tall,10,Limonium nashii,5,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15618,0,1,200417,ME,200417_p4,99,NA,NA,NA,NA,NA,NA,7/7/2021,6:15:00,Low/Rising,,2,1,,,,4,,4,,Juncus gerardii,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15619,0,1,200417,ME,200417_p5,83,NA,NA,NA,NA,NA,NA,7/7/2021,6:43:00,Low/Rising,2,5,,,,2,4,,,,Juncus gerardii,10,Spartina alterniflora-tall,10,Atriplex patula,5,Polygonum ramosissimum,5,Spartina patens,5,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15620,0,1,200024,ME,200024_p1,117,NA,NA,NA,NA,NA,NA,7/7/2021,5:30:00,Low/Rising,,3,,2,,,5,,2,,Juncus gerardii,10,Spartina patens,5,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15621,0,3,48323,MA,48323_p3,729,NA,NA,NA,NA,NA,NA,7/13/2021,7:00:00,Low,2,3,1,0,1,0,0.5,0.5,4,0,Spartina alterniflora-tall,10,Spartina alterniflora-short,15,Spartina patens,5,Distichlis spicata,5,Phragmites australis,5,Iva frutescens,5,NA,,NA,,NA,,NA,,KXS,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15622,0,1,31427,ME,31427_HHO161,82,NA,NA,NA,NA,NA,NA,7/6/2021,9:27:00,High,1,6,1,,,,1,,2,,Spartina patens,35,Juncus gerardii,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15623,0,1,200417,ME,200417_p3,101,NA,NA,NA,NA,NA,NA,7/6/2021,9:02:00,High,1,6,1,,,,2,,2,,Spartina patens,40,Spartina alterniflora-short,20,Juncus gerardii,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15624,0,1,200417,ME,200417_HHO160,147,NA,NA,NA,NA,NA,NA,7/6/2021,8:40:00,High,1,5,,,,2,,,3,,Spartina patens,30,Spartina alterniflora-short,25,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15625,0,3,48323,MA,48323_p11,725,NA,NA,NA,NA,NA,NA,7/13/2021,6:00:00,Low,3,4,0,0,4,3,2,0.5,0,0,Spartina alterniflora-tall,15,Spartina alterniflora-short,20,Spartina patens,15,Salicornia depressa,5,Phragmites australis,30,NA,,NA,,NA,,NA,,NA,,KXS,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15626,0,1,200024,ME,200024_p2,123,NA,NA,NA,NA,NA,NA,7/6/2021,7:35:00,High/Rising,1,6,1,,,3,,,,,Spartina patens,40,Spartina alterniflora-short,30,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15627,0,1,31427,ME,31427_HHO158,96,NA,NA,NA,NA,NA,NA,7/6/2021,7:06:00,High/Rising,1,3,3,,,,4,,3,,Spartina patens,15,Spartina alterniflora-short,5,Typha angustifolia,20,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15628,0,1,31427,ME,31427_HHO156,248,NA,NA,NA,NA,NA,NA,7/6/2021,6:25:00,High/Rising,6,,,,,3,,,,,Spartina patens,60,Spartina alterniflora-short,10,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15629,0,1,31427,ME,31427_HHO153,143,NA,NA,NA,NA,NA,NA,7/6/2021,5:15:00,Low/Rising,1,5,,,,4,,,2,,Spartina alterniflora-short,40,Spartina patens,25,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N
SHARP,15630,0,1,201593,ME,201593_p8,69,NA,NA,NA,NA,NA,NA,7/21/2021,6:50:00,Low/Rising,2,2,1,,,,5,,1,,Spartina patens,5,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15631,0,1,201593,ME,201593_p7,120,NA,NA,NA,NA,NA,NA,7/21/2021,7:25:00,High/Rising,1,2,1,,,,3,,5,,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15632,0,1,34175,ME,34175_p2,178,NA,NA,NA,NA,NA,NA,7/6/2021,8:43:00,High/Rising,,5,1,,,2,2,1,,,Spartina patens,40,Spartina alterniflora-short,20,Juncus gerardii,15,NA,,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
SHARP,15633,0,1,34175,ME,34175_HHO251,275,NA,NA,NA,NA,NA,NA,7/21/2021,9:25:00,High,,6,1,,,1,1,,,,Juncus gerardii,40,Glaux maritima,20,Spartina patens,15,Spartina alterniflora-tall,5,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N
SHARP,15634,0,1,34175,ME,34175_HHO253,274,NA,NA,NA,NA,NA,NA,7/21/2021,9:50:00,High,,5,2,,,3,3,,,,Spartina alterniflora-short,30,Spartina patens,10,Juncus gerardii,20,Glaux maritima,10,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
SHARP,15635,0,1,34175,ME,34175_HHO249,219,NA,NA,NA,NA,NA,NA,7/21/2021,10:14:00,High,2,5,,,,2,,1,3,,Juncus gerardii,20,Plantago maritima,5,Spartina patens,25,Spartina alterniflora-short,5,NA,,NA,,NA,,NA,,NA,,NA,,OXR,,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
